x,y,z
1.249279976,-5.930419922,5.496831894
2.06131196,-4.493747711,7.24582386
1.56159997,-5.618099689,5.871615887
2.06131196,-4.431283951,5.496831894
0.999423981,-5.743027687,6.74611187
3.12319994,-4.993459702,6.30886364
0.812031984,-4.493747711,5.871615887
1.499135971,-4.556211948,5.621759892
2.311167955,-5.805491924,5.996543884
0.936959982,-5.680563927,7.370751858
2.873343945,-5.680563927,6.183936119
1.873919964,-4.493747711,6.371327877
2.311167955,-5.867955685,4.997119904
2.436095953,-4.556211948,4.934656143
1.249279976,-4.556211948,5.434368134
1.374207973,-5.305779934,6.183936119
1.936383963,-5.180851936,6.496255875
1.936383963,-5.305779934,6.371327877
2.123775959,-5.243315697,7.558143616
1.499135971,-4.806067944,6.246399879
2.06131196,-5.118387699,6.121471882
2.561023951,-4.056499958,5.246975899
1.311743975,-4.618675709,6.246399879
2.06131196,-5.743027687,6.496255875
1.624063969,-5.743027687,7.24582386
1.811455965,-4.618675709,6.30886364
2.935807943,-5.430707932,6.74611187
1.873919964,-5.867955685,4.997119904
0.437247992,-4.618675709,5.246975899
1.499135971,-6.867379665,6.433792114
1.936383963,-4.743603706,5.871615887
1.124351978,-5.305779934,5.934080124
1.811455965,-4.743603706,5.621759892
0.749567986,-4.993459702,5.559295654
0.812031984,-3.744179964,5.246975899
1.311743975,-3.93157196,5.996543884
1.311743975,-5.368243694,7.24582386
2.123775959,-4.556211948,5.559295654
0.562175989,-5.305779934,5.746687889
0.437247992,-4.868531704,6.371327877
1.249279976,-4.993459702,6.871039867
1.998847961,-4.681139946,5.809151649
1.124351978,-5.743027687,6.183936119
2.123775959,-3.994035959,5.496831894
2.436095953,-5.680563927,6.059007645
1.249279976,-4.618675709,5.496831894
2.498559952,-4.681139946,5.434368134
2.436095953,-4.868531704,6.683648109
1.624063969,-4.618675709,5.559295654
1.374207973,-5.430707932,6.80857563
0.437247992,-5.555635929,5.746687889
1.06188798,-4.556211948,5.434368134
1.186815977,-4.493747711,5.871615887
2.685951948,-4.243891716,6.995967865
1.873919964,-5.243315697,5.059583664
1.249279976,-5.368243694,6.246399879
2.561023951,-3.681715965,5.746687889
1.998847961,-5.930419922,5.184512138
2.311167955,-5.180851936,6.496255875
1.06188798,-5.618099689,5.371903896
0.374783993,-4.930995941,5.809151649
2.373631954,-5.368243694,5.371903896
1.249279976,-5.867955685,5.746687889
2.998271942,-5.555635929,5.309439659
1.06188798,-5.555635929,6.558719635
2.248703957,-4.868531704,6.871039867
0.749567986,-4.930995941,5.934080124
1.936383963,-4.806067944,6.433792114
1.311743975,-4.993459702,6.558719635
3.185663939,-4.556211948,7.120895863
1.311743975,-4.618675709,6.371327877
1.936383963,-5.805491924,6.558719635
0.812031984,-5.118387699,6.74611187
1.436671972,-5.493171692,4.809727669
2.248703957,-3.619251966,5.371903896
2.06131196,-4.993459702,4.872191906
1.748991966,-3.806643963,6.371327877
0.874495983,-4.556211948,5.434368134
0.749567986,-5.680563927,6.183936119
1.311743975,-5.743027687,5.122047901
1.998847961,-3.994035959,5.371903896
1.311743975,-5.305779934,7.433216095
1.873919964,-4.056499958,4.622335911
1.374207973,-5.368243694,4.997119904
1.686527967,-4.681139946,5.684224129
2.06131196,-4.181427956,6.933504105
1.436671972,-4.493747711,6.995967865
1.998847961,-6.305203915,5.559295654
2.06131196,-4.118963718,5.809151649
2.373631954,-4.930995941,6.933504105
1.249279976,-4.368819714,7.370751858
0.999423981,-5.243315697,6.183936119
0.437247992,-5.680563927,6.246399879
1.436671972,-5.805491924,6.74611187
1.499135971,-5.555635929,3.997695923
1.748991966,-5.867955685,6.059007645
2.561023951,-5.743027687,5.934080124
1.811455965,-4.618675709,5.934080124
1.748991966,-3.494323969,5.309439659
1.624063969,-4.493747711,7.120895863
0.936959982,-6.055347919,4.809727669
1.374207973,-4.618675709,6.683648109
1.686527967,-4.993459702,6.496255875
1.499135971,-5.180851936,7.558143616
0.999423981,-3.994035959,6.059007645
2.186239958,-5.180851936,5.184512138
1.936383963,-4.806067944,5.621759892
1.873919964,-5.618099689,5.246975899
1.811455965,-4.618675709,4.310015678
0.999423981,-5.305779934,5.684224129
1.249279976,-3.182003975,6.371327877
2.186239958,-4.993459702,5.122047901
0.624639988,-5.493171692,5.496831894
0.874495983,-4.556211948,6.933504105
1.998847961,-5.930419922,5.871615887
0.749567986,-4.681139946,5.559295654
1.873919964,-4.930995941,5.871615887
2.06131196,-5.743027687,5.496831894
2.561023951,-4.618675709,5.122047901
0.749567986,-4.306355953,4.559871674
1.249279976,-5.055923939,4.934656143
1.686527967,-4.431283951,6.74611187
-0.062707998,-4.743603706,6.30886364
2.248703957,-4.743603706,5.746687889
1.56159997,-4.681139946,5.621759892
2.06131196,-5.118387699,5.746687889
1.811455965,-4.056499958,5.871615887
1.56159997,-4.431283951,4.997119904
2.186239958,-5.555635929,6.933504105
1.374207973,-4.056499958,7.433216095
2.810879946,-5.430707932,6.371327877
2.248703957,-5.743027687,5.559295654
1.936383963,-5.243315697,6.30886364
0.312319994,-4.118963718,5.184512138
1.436671972,-5.867955685,4.934656143
1.499135971,-4.118963718,6.871039867
1.186815977,-4.930995941,6.933504105
1.186815977,-4.493747711,4.809727669
1.374207973,-5.305779934,5.684224129
2.186239958,-4.806067944,6.74611187
1.436671972,-5.118387699,5.371903896
1.374207973,-4.806067944,5.621759892
0.374783993,-4.868531704,7.120895863
2.748415947,-5.493171692,6.121471882
1.936383963,-4.681139946,6.30886364
1.998847961,-4.806067944,6.621183872
2.685951948,-5.118387699,4.622335911
1.998847961,-4.993459702,5.246975899
1.998847961,-5.180851936,5.684224129
2.123775959,-5.243315697,6.80857563
1.936383963,-4.431283951,6.371327877
2.436095953,-5.243315697,4.747263908
2.248703957,-5.930419922,5.371903896
1.936383963,-4.681139946,6.121471882
0.687103987,-4.618675709,6.621183872
2.248703957,-5.180851936,5.746687889
2.748415947,-4.930995941,6.121471882
0.812031984,-5.618099689,6.121471882
1.686527967,-5.555635929,6.933504105
2.748415947,-5.368243694,6.246399879
-0.562420011,-4.743603706,7.120895863
1.624063969,-4.493747711,6.74611187
1.374207973,-4.993459702,6.183936119
1.998847961,-5.118387699,6.183936119
2.123775959,-5.368243694,5.934080124
2.186239958,-4.431283951,6.059007645
1.186815977,-5.743027687,6.621183872
0.874495983,-5.430707932,6.371327877
1.56159997,-4.243891716,4.934656143
0.936959982,-4.681139946,5.559295654
1.374207973,-5.243315697,6.371327877
-0.000244,-5.055923939,6.121471882
-0.000244,-4.993459702,6.621183872
2.186239958,-4.493747711,5.684224129
1.56159997,-5.305779934,6.371327877
1.873919964,-4.618675709,6.621183872
0.936959982,-5.930419922,6.80857563
1.436671972,-4.181427956,5.434368134
0.999423981,-5.555635929,5.809151649
0.812031984,-4.181427956,4.809727669
1.873919964,-5.867955685,7.1833601
1.374207973,-5.368243694,6.30886364
1.249279976,-5.555635929,7.24582386
0.812031984,-4.243891716,6.74611187
2.685951948,-4.431283951,5.309439659
2.186239958,-4.681139946,5.246975899
1.06188798,-4.993459702,5.996543884
1.624063969,-5.743027687,6.558719635
2.561023951,-5.368243694,5.809151649
0.624639988,-4.930995941,5.309439659
1.06188798,-5.055923939,7.058431625
1.998847961,-5.743027687,6.183936119
1.06188798,-5.805491924,5.496831894
2.810879946,-4.993459702,6.371327877
1.56159997,-4.743603706,5.871615887
0.062463999,-3.869107962,6.558719635
1.811455965,-5.305779934,5.871615887
1.998847961,-5.618099689,6.683648109
1.811455965,-4.681139946,5.059583664
1.686527967,-4.243891716,5.184512138
0.624639988,-4.243891716,6.30886364
1.06188798,-4.806067944,6.371327877
2.373631954,-5.368243694,5.809151649
1.998847961,-4.993459702,5.496831894
0.999423981,-4.743603706,5.559295654
0.874495983,-5.493171692,5.809151649
2.498559952,-5.680563927,5.746687889
2.186239958,-4.806067944,5.996543884
2.311167955,-5.555635929,6.371327877
0.874495983,-5.430707932,5.746687889
1.311743975,-4.181427956,4.747263908
2.373631954,-5.305779934,4.497407913
0.374783993,-5.118387699,6.059007645
1.249279976,-4.493747711,6.933504105
1.624063969,-5.368243694,5.496831894
1.811455965,-4.181427956,6.683648109
2.748415947,-5.867955685,5.871615887
2.561023951,-5.555635929,6.933504105
1.748991966,-4.493747711,6.683648109
2.373631954,-5.055923939,6.183936119
0.687103987,-4.681139946,5.996543884
0.749567986,-4.493747711,5.746687889
1.936383963,-5.555635929,7.558143616
1.748991966,-5.992883682,7.120895863
2.498559952,-4.806067944,5.184512138
0.49971199,-4.368819714,6.74611187
1.436671972,-5.180851936,7.558143616
1.748991966,-5.243315697,6.433792114
0.687103987,-6.180275917,-7.932928085
1.06188798,-3.93157196,4.747263908
1.249279976,-5.243315697,5.996543884
1.124351978,-5.368243694,6.995967865
2.123775959,-4.556211948,4.934656143
1.936383963,-4.743603706,6.246399879
2.373631954,-5.805491924,5.371903896
0.749567986,-5.305779934,6.183936119
3.12319994,-4.868531704,6.558719635
1.249279976,-5.243315697,5.309439659
1.624063969,-4.243891716,6.496255875
1.748991966,-4.681139946,6.496255875
1.311743975,-5.493171692,6.059007645
1.748991966,-6.11781168,6.496255875
0.749567986,-5.493171692,6.371327877
2.561023951,-5.180851936,5.059583664
1.56159997,-4.368819714,6.371327877
2.685951948,-3.93157196,7.120895863
0.749567986,-4.493747711,6.183936119
1.499135971,-4.993459702,5.746687889
1.499135971,-5.680563927,5.871615887
1.624063969,-6.742451668,6.371327877
0.749567986,-4.556211948,6.80857563
1.686527967,-4.493747711,6.558719635
1.374207973,-4.930995941,5.684224129
1.936383963,-5.867955685,5.184512138
0.874495983,-4.493747711,7.120895863
1.436671972,-4.118963718,6.80857563
1.624063969,-4.493747711,5.621759892
1.686527967,-5.305779934,5.309439659
1.436671972,-4.993459702,6.371327877
1.56159997,-4.556211948,6.30886364
2.810879946,-4.993459702,5.684224129
0.249855995,-4.556211948,6.621183872
1.811455965,-4.868531704,4.934656143
2.623487949,-4.431283951,6.246399879
0.374783993,-4.243891716,7.24582386
0.49971199,-5.930419922,6.871039867
1.499135971,-5.368243694,6.30886364
1.124351978,-4.556211948,5.684224129
1.249279976,-5.368243694,6.246399879
1.56159997,-4.368819714,5.059583664
1.186815977,-4.618675709,4.622335911
2.248703957,-5.243315697,5.559295654
0.749567986,-5.305779934,6.995967865
2.06131196,-4.431283951,5.309439659
1.998847961,-5.555635929,5.496831894
1.56159997,-4.306355953,5.746687889
1.06188798,-5.555635929,5.184512138
2.685951948,-5.555635929,6.80857563
1.811455965,-5.992883682,5.996543884
1.748991966,-5.805491924,7.120895863
2.311167955,-4.556211948,4.622335911
0.687103987,-5.680563927,5.871615887
1.186815977,-4.181427956,4.997119904
1.311743975,-5.243315697,5.434368134
2.123775959,-4.681139946,5.934080124
1.811455965,-5.055923939,6.246399879
2.561023951,-4.618675709,5.371903896
0.749567986,-4.431283951,5.746687889
1.06188798,-4.930995941,6.683648109
1.249279976,-5.118387699,6.246399879
1.686527967,-4.618675709,5.996543884
2.06131196,-5.243315697,4.809727669
1.06188798,-4.930995941,5.871615887
3.185663939,-3.994035959,5.809151649
1.499135971,-3.869107962,5.184512138
1.936383963,-4.993459702,4.934656143
1.436671972,-5.243315697,5.122047901
2.873343945,-4.743603706,5.684224129
1.186815977,-4.806067944,5.184512138
1.374207973,-5.305779934,6.433792114
1.249279976,-4.618675709,6.246399879
0.936959982,-4.431283951,5.434368134
1.624063969,-5.368243694,6.121471882
1.56159997,-4.930995941,6.433792114
1.06188798,-4.181427956,6.30886364
1.436671972,-4.118963718,5.684224129
0.999423981,-4.368819714,5.809151649
2.623487949,-4.743603706,6.933504105
0.687103987,-4.556211948,5.746687889
1.06188798,-4.618675709,4.622335911
1.998847961,-4.993459702,5.684224129
1.311743975,-4.056499958,6.121471882
0.999423981,-4.868531704,4.684800148
1.748991966,-5.180851936,6.30886364
0.624639988,-5.430707932,5.496831894
1.311743975,-4.556211948,6.121471882
1.186815977,-5.368243694,6.621183872
2.06131196,-4.806067944,6.121471882
3.560447931,-4.493747711,6.183936119
1.624063969,-5.118387699,5.871615887
-0.437491983,-5.243315697,4.934656143
0.687103987,-5.930419922,5.309439659
1.998847961,-4.930995941,6.246399879
1.936383963,-3.744179964,6.683648109
1.06188798,-5.680563927,6.683648109
0.874495983,-3.619251966,5.809151649
0.999423981,-6.180275917,5.122047901
1.873919964,-4.930995941,7.24582386
1.249279976,-5.805491924,4.934656143
2.623487949,-4.681139946,6.74611187
3.435519934,-4.618675709,6.871039867
1.998847961,-3.869107962,4.997119904
1.249279976,-4.681139946,6.246399879
0.936959982,-5.055923939,6.183936119
0.624639988,-5.243315697,6.371327877
0.749567986,-5.930419922,4.684800148
2.123775959,-4.181427956,6.496255875
0.374783993,-4.993459702,7.370751858
0.999423981,-4.618675709,5.996543884
1.499135971,-4.743603706,5.184512138
2.436095953,-5.930419922,5.684224129
0.936959982,-4.493747711,6.371327877
0.936959982,-5.992883682,6.30886364
1.998847961,-6.055347919,5.934080124
0.874495983,-4.181427956,6.871039867
2.935807943,-5.180851936,6.183936119
1.186815977,-4.681139946,4.934656143
0.187391996,-5.055923939,6.121471882
1.249279976,-5.055923939,6.683648109
1.311743975,-4.306355953,4.809727669
1.06188798,-4.243891716,5.246975899
1.249279976,-4.243891716,4.872191906
1.686527967,-4.993459702,5.934080124
3.248127937,-4.493747711,5.309439659
1.249279976,-3.494323969,5.309439659
0.936959982,-5.867955685,4.809727669
1.811455965,-4.868531704,6.995967865
1.998847961,-4.681139946,6.183936119
2.186239958,-4.743603706,5.871615887
1.249279976,-5.680563927,7.495679855
1.06188798,-4.930995941,5.246975899
1.311743975,-4.868531704,6.121471882
1.56159997,-4.618675709,5.996543884
0.749567986,-4.993459702,5.184512138
1.686527967,-4.806067944,5.496831894
1.186815977,-4.493747711,6.183936119
1.499135971,-4.930995941,6.059007645
1.56159997,-5.555635929,5.871615887
0.437247992,-4.930995941,5.371903896
1.499135971,-6.11781168,6.496255875
1.499135971,-4.868531704,5.246975899
1.624063969,-3.994035959,6.30886364
1.873919964,-4.556211948,5.621759892
0.562175989,-3.994035959,5.434368134
0.749567986,-4.556211948,5.309439659
1.686527967,-4.868531704,6.183936119
1.56159997,-4.118963718,6.80857563
0.687103987,-5.243315697,6.121471882
1.249279976,-4.056499958,5.684224129
1.998847961,-5.680563927,7.308287621
1.811455965,-4.868531704,6.121471882
0.999423981,-5.493171692,5.184512138
1.374207973,-5.493171692,5.434368134
1.56159997,-4.868531704,6.496255875
1.186815977,-5.243315697,5.809151649
2.373631954,-5.555635929,5.746687889
2.248703957,-4.993459702,5.496831894
1.374207973,-4.618675709,7.058431625
1.748991966,-4.930995941,6.059007645
2.436095953,-5.867955685,4.622335911
1.873919964,-4.493747711,4.310015678
1.56159997,-4.181427956,4.747263908
1.998847961,-5.992883682,6.183936119
1.499135971,-4.493747711,4.747263908
1.686527967,-3.681715965,5.122047901
2.123775959,-5.118387699,5.371903896
0.562175989,-4.681139946,5.496831894
1.748991966,-5.055923939,7.058431625
2.685951948,-6.055347919,5.684224129
1.936383963,-4.368819714,5.684224129
2.311167955,-4.368819714,6.246399879
1.624063969,-5.368243694,6.80857563
2.123775959,-4.993459702,5.684224129
2.810879946,-4.681139946,5.684224129
3.497983932,-5.243315697,5.059583664
0.874495983,-4.368819714,7.433216095
1.811455965,-4.868531704,5.809151649
2.06131196,-5.243315697,6.183936119
0.936959982,-5.430707932,6.121471882
2.998271942,-4.306355953,5.184512138
1.499135971,-5.743027687,5.246975899
1.686527967,-3.369395971,5.559295654
1.56159997,-6.305203915,6.30886364
2.123775959,-5.368243694,5.871615887
1.436671972,-5.118387699,6.371327877
3.435519934,-5.930419922,6.496255875
1.436671972,-5.055923939,6.121471882
2.248703957,-5.618099689,5.934080124
1.811455965,-5.493171692,5.122047901
2.373631954,-4.806067944,6.80857563
0.936959982,-4.806067944,6.995967865
1.249279976,-5.805491924,6.995967865
0.936959982,-5.118387699,6.621183872
0.49971199,-4.306355953,6.558719635
2.998271942,-4.118963718,5.309439659
1.936383963,-4.618675709,7.058431625
2.748415947,-4.493747711,5.371903896
0.062463999,-4.431283951,5.496831894
1.56159997,-5.493171692,5.996543884
1.499135971,-5.180851936,5.871615887
1.186815977,-4.993459702,5.184512138
1.811455965,-5.368243694,6.621183872
2.06131196,-4.431283951,6.433792114
1.311743975,-4.681139946,5.684224129
0.749567986,-4.681139946,6.246399879
1.998847961,-4.930995941,4.060159683
0.999423981,-4.493747711,6.621183872
1.311743975,-4.556211948,6.433792114
1.748991966,-4.618675709,5.371903896
2.123775959,-5.618099689,5.871615887
1.124351978,-5.118387699,5.871615887
0.999423981,-4.806067944,6.183936119
0.687103987,-5.992883682,6.683648109
1.374207973,-5.118387699,5.746687889
1.436671972,-4.556211948,5.184512138
1.186815977,-5.368243694,6.183936119
0.999423981,-4.556211948,5.246975899
1.249279976,-4.118963718,5.434368134
2.373631954,-4.743603706,6.059007645
1.873919964,-4.681139946,6.80857563
2.248703957,-5.805491924,6.74611187
1.311743975,-5.555635929,6.496255875
1.499135971,-4.306355953,5.996543884
1.624063969,-4.806067944,6.433792114
1.186815977,-4.056499958,6.183936119
1.873919964,-4.181427956,4.434944153
0.936959982,-5.805491924,5.059583664
0.187391996,-5.243315697,6.683648109
2.873343945,-6.305203915,6.80857563
1.936383963,-4.681139946,5.559295654
1.873919964,-4.930995941,6.74611187
2.06131196,-4.868531704,5.809151649
2.186239958,-5.368243694,7.308287621
2.186239958,-4.868531704,5.871615887
0.562175989,-4.993459702,6.871039867
1.936383963,-4.681139946,6.74611187
2.436095953,-4.930995941,7.058431625
1.624063969,-5.743027687,6.496255875
1.811455965,-5.368243694,5.496831894
2.186239958,-4.806067944,6.80857563
1.311743975,-4.556211948,5.059583664
0.999423981,-5.055923939,6.183936119
1.374207973,-4.743603706,5.246975899
2.123775959,-4.181427956,5.746687889
2.998271942,-4.431283951,5.309439659
1.124351978,-5.243315697,4.622335911
2.123775959,-5.305779934,5.122047901
2.561023951,-5.930419922,5.496831894
2.311167955,-5.180851936,5.934080124
1.124351978,-4.181427956,7.370751858
1.499135971,-4.868531704,7.24582386
1.811455965,-3.244467974,5.059583664
1.436671972,-5.368243694,6.871039867
2.436095953,-4.681139946,7.058431625
1.811455965,-4.181427956,4.684800148
1.436671972,-6.055347919,5.621759892
0.687103987,-5.180851936,7.120895863
1.873919964,-4.368819714,5.621759892
0.749567986,-5.368243694,6.371327877
0.437247992,-4.868531704,5.371903896
0.124927998,-4.993459702,5.371903896
0.812031984,-4.681139946,5.684224129
1.499135971,-4.993459702,5.746687889
1.374207973,-4.306355953,5.871615887
-0.062707998,-3.93157196,5.684224129
0.062463999,-5.680563927,5.996543884
1.811455965,-5.493171692,5.809151649
2.810879946,-5.618099689,5.246975899
0.687103987,-5.493171692,4.747263908
2.498559952,-4.368819714,5.809151649
1.374207973,-4.431283951,6.496255875
0.999423981,-5.493171692,5.621759892
0.687103987,-5.618099689,6.496255875
0.374783993,-4.681139946,6.871039867
2.311167955,-4.618675709,6.121471882
1.06188798,-4.930995941,6.30886364
2.123775959,-4.868531704,5.871615887
0.49971199,-5.555635929,5.871615887
0.562175989,-4.618675709,5.371903896
0.874495983,-4.181427956,6.371327877
1.374207973,-4.868531704,6.496255875
1.249279976,-5.305779934,5.184512138
1.936383963,-4.806067944,6.933504105
1.06188798,-5.305779934,5.809151649
2.685951948,-4.306355953,5.996543884
1.436671972,-4.493747711,4.434944153
1.249279976,-5.118387699,5.934080124
2.248703957,-5.305779934,6.433792114
0.437247992,-4.243891716,6.121471882
2.373631954,-4.306355953,5.809151649
1.311743975,-5.118387699,5.371903896
-0.250099987,-5.805491924,5.809151649
0.874495983,-4.493747711,5.996543884
0.062463999,-3.93157196,6.621183872
2.248703957,-5.930419922,5.434368134
2.436095953,-4.493747711,5.621759892
2.186239958,-4.806067944,6.683648109
1.436671972,-4.493747711,6.121471882
0.562175989,-5.680563927,5.496831894
2.810879946,-6.242739677,6.183936119
2.935807943,-5.430707932,6.246399879
1.936383963,-4.431283951,6.871039867
1.249279976,-5.118387699,6.121471882
0.812031984,-5.493171692,5.559295654
2.873343945,-5.118387699,6.371327877
0.812031984,-4.618675709,5.809151649
1.436671972,-5.305779934,5.871615887
2.998271942,-4.431283951,5.871615887
1.686527967,-4.056499958,6.933504105
3.248127937,-4.431283951,6.683648109
2.436095953,-4.306355953,6.30886364
2.123775959,-6.11781168,5.246975899
1.56159997,-5.493171692,4.559871674
1.624063969,-4.056499958,6.371327877
1.186815977,-5.805491924,6.121471882
2.248703957,-4.743603706,6.621183872
0.812031984,-4.930995941,4.622335911
2.06131196,-4.806067944,6.121471882
1.811455965,-5.430707932,5.559295654
1.436671972,-5.243315697,5.059583664
0.936959982,-4.618675709,5.746687889
1.311743975,-5.555635929,6.059007645
1.686527967,-4.431283951,5.371903896
0.999423981,-3.806643963,5.246975899
1.311743975,-5.055923939,5.559295654
1.811455965,-5.243315697,5.122047901
0.936959982,-6.367667675,5.809151649
1.186815977,-3.994035959,4.622335911
2.623487949,-4.431283951,6.183936119
1.374207973,-5.493171692,6.683648109
1.936383963,-4.743603706,4.872191906
1.811455965,-4.306355953,5.559295654
1.311743975,-5.305779934,5.434368134
1.998847961,-4.556211948,5.621759892
1.624063969,-3.619251966,6.433792114
0.374783993,-4.181427956,5.809151649
0.437247992,-4.306355953,6.30886364
1.873919964,-5.243315697,6.621183872
3.185663939,-5.368243694,6.30886364
2.186239958,-4.556211948,6.121471882
2.186239958,-4.681139946,5.871615887
1.686527967,-5.743027687,5.871615887
0.687103987,-5.430707932,7.24582386
1.374207973,-4.868531704,5.871615887
1.436671972,-4.930995941,4.997119904
1.249279976,-5.368243694,5.809151649
2.623487949,-5.930419922,6.30886364
1.249279976,-4.868531704,6.246399879
0.749567986,-5.368243694,6.183936119
1.686527967,-4.743603706,4.872191906
1.186815977,-4.743603706,5.871615887
3.310591936,-5.430707932,5.122047901
0.812031984,-4.431283951,5.996543884
3.060735941,-5.430707932,6.371327877
2.373631954,-5.118387699,7.1833601
0.812031984,-4.743603706,4.934656143
1.436671972,-4.431283951,6.121471882
2.186239958,-4.993459702,5.122047901
0.999423981,-4.118963718,6.121471882
2.498559952,-5.618099689,5.371903896
1.624063969,-5.180851936,6.933504105
0.562175989,-3.494323969,6.183936119
1.748991966,-5.305779934,6.121471882
1.998847961,-4.306355953,6.246399879
1.56159997,-4.306355953,5.746687889
1.06188798,-4.993459702,5.122047901
0.624639988,-4.243891716,5.934080124
0.49971199,-5.055923939,5.684224129
1.624063969,-4.618675709,5.746687889
0.749567986,-5.055923939,5.684224129
1.936383963,-4.306355953,5.746687889
1.748991966,-5.055923939,5.684224129
-0.000244,-4.806067944,5.122047901
1.624063969,-5.305779934,5.996543884
1.811455965,-5.618099689,5.684224129
1.311743975,-5.680563927,5.871615887
1.686527967,-5.243315697,5.934080124
1.374207973,-5.368243694,5.746687889
1.374207973,-5.805491924,6.183936119
1.686527967,-4.930995941,6.059007645
0.49971199,-6.11781168,6.059007645
2.810879946,-4.806067944,6.246399879
0.312319994,-5.805491924,5.371903896
1.873919964,-5.368243694,6.121471882
0.812031984,-4.618675709,6.871039867
1.56159997,-4.806067944,5.746687889
2.873343945,-4.306355953,5.122047901
0.936959982,-4.868531704,5.871615887
2.186239958,-5.118387699,6.183936119
2.186239958,-4.806067944,4.872191906
0.437247992,-4.368819714,6.433792114
1.56159997,-4.556211948,5.184512138
2.186239958,-4.493747711,6.433792114
1.186815977,-5.430707932,6.558719635
2.186239958,-5.180851936,6.246399879
0.437247992,-5.805491924,4.934656143
0.374783993,-5.430707932,6.558719635
0.749567986,-4.368819714,6.121471882
2.186239958,-4.806067944,4.934656143
1.06188798,-4.118963718,6.621183872
2.123775959,-6.305203915,6.433792114
0.687103987,-5.805491924,4.747263908
1.124351978,-4.618675709,6.683648109
1.624063969,-4.868531704,5.434368134
-0.499955982,-4.930995941,4.872191906
1.936383963,-4.243891716,6.558719635
0.312319994,-5.055923939,6.433792114
1.499135971,-5.493171692,5.371903896
2.248703957,-5.743027687,4.997119904
1.811455965,-4.930995941,7.120895863
2.248703957,-5.930419922,5.746687889
2.06131196,-5.243315697,5.559295654
0.374783993,-4.743603706,5.246975899
1.998847961,-4.306355953,5.996543884
