"imei_cd","work_seq","collect_dt","extract_dt","vibr_x","vibr_y","vibr_z","cret_id","cret_dt"
"867198056729845",104,"2021.03.20_10:03:58","2021-03-27 21:06:44.628497+09",2.436095952987671,-4.556211948394775,4.934656143188477,system,2021-03-27 21:06:44
"867198056729845",105,"2021.03.20_10:03:58","2021-03-27 21:06:44.628497+09",1.2492799758911133,-4.556211948394775,5.434368133544922,system,2021-03-27 21:06:44
"867198056729845",106,"2021.03.20_10:03:58","2021-03-27 21:06:44.628497+09",1.3742079734802246,-5.305779933929443,6.18393611907959,system,2021-03-27 21:06:44
"867198056729845",107,"2021.03.20_10:03:58","2021-03-27 21:06:44.628497+09",1.9363839626312256,-5.180851936340332,6.496255874633789,system,2021-03-27 21:06:44
"867198056729845",108,"2021.03.20_10:03:58","2021-03-27 21:06:44.628497+09",1.9363839626312256,-5.305779933929443,6.371327877044678,system,2021-03-27 21:06:44
"867198056729845",109,"2021.03.20_10:03:58","2021-03-27 21:06:44.628497+09",2.1237759590148926,-5.243315696716309,7.558143615722656,system,2021-03-27 21:06:44
"867198056729845",110,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",1.499135971069336,-4.806067943572998,6.246399879455566,system,2021-03-27 21:06:44
"867198056729845",111,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",2.061311960220337,-5.118387699127197,6.121471881866455,system,2021-03-27 21:06:44
"867198056729845",112,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",2.5610239505767822,-4.05649995803833,5.246975898742676,system,2021-03-27 21:06:44
"867198056729845",113,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",1.311743974685669,-4.618675708770752,6.246399879455566,system,2021-03-27 21:06:44
"867198056729845",114,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",2.061311960220337,-5.743027687072754,6.496255874633789,system,2021-03-27 21:06:44
"867198056729845",115,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",1.6240639686584473,-5.743027687072754,7.245823860168457,system,2021-03-27 21:06:44
"867198056729845",116,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",1.8114559650421143,-4.618675708770752,6.308863639831543,system,2021-03-27 21:06:44
"867198056729845",117,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",2.935807943344116,-5.430707931518555,6.746111869812012,system,2021-03-27 21:06:44
"867198056729845",118,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",1.87391996383667,-5.867955684661865,4.997119903564453,system,2021-03-27 21:06:44
"867198056729845",119,"2021.03.20_10:03:59","2021-03-27 21:06:44.628497+09",0.43724799156188965,-4.618675708770752,5.246975898742676,system,2021-03-27 21:06:44
"867198056729845",120,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",1.499135971069336,-6.867379665374756,6.4337921142578125,system,2021-03-27 21:06:44
"867198056729845",121,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",1.9363839626312256,-4.743603706359863,5.871615886688232,system,2021-03-27 21:06:44
"867198056729845",122,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",1.124351978302002,-5.305779933929443,5.934080123901367,system,2021-03-27 21:06:44
"867198056729845",123,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",1.8114559650421143,-4.743603706359863,5.62175989151001,system,2021-03-27 21:06:44
"867198056729845",124,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",0.749567985534668,-4.993459701538086,5.559295654296875,system,2021-03-27 21:06:44
"867198056729845",125,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",0.8120319843292236,-3.7441799640655518,5.246975898742676,system,2021-03-27 21:06:44
"867198056729845",126,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",1.311743974685669,-3.9315719604492188,5.996543884277344,system,2021-03-27 21:06:44
"867198056729845",127,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",1.311743974685669,-5.36824369430542,7.245823860168457,system,2021-03-27 21:06:44
"867198056729845",128,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",2.1237759590148926,-4.556211948394775,5.559295654296875,system,2021-03-27 21:06:44
"867198056729845",129,"2021.03.20_10:04:00","2021-03-27 21:06:44.628497+09",0.562175989151001,-5.305779933929443,5.746687889099121,system,2021-03-27 21:06:44
"867198056729845",130,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",0.43724799156188965,-4.868531703948975,6.371327877044678,system,2021-03-27 21:06:44
"867198056729845",131,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",1.2492799758911133,-4.993459701538086,6.871039867401123,system,2021-03-27 21:06:44
"867198056729845",132,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",1.9988479614257812,-4.681139945983887,5.809151649475098,system,2021-03-27 21:06:44
"867198056729845",133,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",1.124351978302002,-5.743027687072754,6.18393611907959,system,2021-03-27 21:06:44
"867198056729845",134,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",2.1237759590148926,-3.9940359592437744,5.496831893920898,system,2021-03-27 21:06:44
"867198056729845",135,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",2.436095952987671,-5.680563926696777,6.05900764465332,system,2021-03-27 21:06:44
"867198056729845",136,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",1.2492799758911133,-4.618675708770752,5.496831893920898,system,2021-03-27 21:06:44
"867198056729845",137,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",2.4985599517822266,-4.681139945983887,5.434368133544922,system,2021-03-27 21:06:44
"867198056729845",138,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",2.436095952987671,-4.868531703948975,6.683648109436035,system,2021-03-27 21:06:44
"867198056729845",139,"2021.03.20_10:04:01","2021-03-27 21:06:44.628497+09",1.6240639686584473,-4.618675708770752,5.559295654296875,system,2021-03-27 21:06:44
"867198056729845",140,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",1.3742079734802246,-5.430707931518555,6.808575630187988,system,2021-03-27 21:06:44
"867198056729845",141,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",0.43724799156188965,-5.555635929107666,5.746687889099121,system,2021-03-27 21:06:44
"867198056729845",142,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",1.0618879795074463,-4.556211948394775,5.434368133544922,system,2021-03-27 21:06:44
"867198056729845",143,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",1.1868159770965576,-4.493747711181641,5.871615886688232,system,2021-03-27 21:06:44
"867198056729845",144,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",2.6859519481658936,-4.243891716003418,6.995967864990234,system,2021-03-27 21:06:44
"867198056729845",145,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",1.87391996383667,-5.243315696716309,5.05958366394043,system,2021-03-27 21:06:44
"867198056729845",146,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",1.2492799758911133,-5.36824369430542,6.246399879455566,system,2021-03-27 21:06:44
"867198056729845",147,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",2.5610239505767822,-3.681715965270996,5.746687889099121,system,2021-03-27 21:06:44
"867198056729845",148,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",1.9988479614257812,-5.930419921875,5.184512138366699,system,2021-03-27 21:06:44
"867198056729845",149,"2021.03.20_10:04:02","2021-03-27 21:06:44.628497+09",2.3111679553985596,-5.180851936340332,6.496255874633789,system,2021-03-27 21:06:44
"867198056729845",150,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",1.0618879795074463,-5.618099689483643,5.371903896331787,system,2021-03-27 21:06:44
"867198056729845",151,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",0.374783992767334,-4.930995941162109,5.809151649475098,system,2021-03-27 21:06:44
"867198056729845",152,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",2.3736319541931152,-5.36824369430542,5.371903896331787,system,2021-03-27 21:06:44
"867198056729845",153,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",1.2492799758911133,-5.867955684661865,5.746687889099121,system,2021-03-27 21:06:44
"867198056729845",154,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",2.998271942138672,-5.555635929107666,5.309439659118652,system,2021-03-27 21:06:44
"867198056729845",155,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",1.0618879795074463,-5.555635929107666,6.558719635009766,system,2021-03-27 21:06:44
"867198056729845",156,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",2.248703956604004,-4.868531703948975,6.871039867401123,system,2021-03-27 21:06:44
"867198056729845",157,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",0.749567985534668,-4.930995941162109,5.934080123901367,system,2021-03-27 21:06:44
"867198056729845",158,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",1.9363839626312256,-4.806067943572998,6.4337921142578125,system,2021-03-27 21:06:44
"867198056729845",159,"2021.03.20_10:04:03","2021-03-27 21:06:44.628497+09",1.311743974685669,-4.993459701538086,6.558719635009766,system,2021-03-27 21:06:44
"867198056729845",160,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",3.185663938522339,-4.556211948394775,7.120895862579346,system,2021-03-27 21:06:44
"867198056729845",161,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",1.311743974685669,-4.618675708770752,6.371327877044678,system,2021-03-27 21:06:44
"867198056729845",162,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",1.9363839626312256,-5.805491924285889,6.558719635009766,system,2021-03-27 21:06:44
"867198056729845",163,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",0.8120319843292236,-5.118387699127197,6.746111869812012,system,2021-03-27 21:06:44
"867198056729845",164,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",1.4366719722747803,-5.493171691894531,4.809727668762207,system,2021-03-27 21:06:44
"867198056729845",165,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",2.248703956604004,-3.6192519664764404,5.371903896331787,system,2021-03-27 21:06:44
"867198056729845",166,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",2.061311960220337,-4.993459701538086,4.872191905975342,system,2021-03-27 21:06:44
"867198056729845",167,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",1.7489919662475586,-3.8066439628601074,6.371327877044678,system,2021-03-27 21:06:44
"867198056729845",168,"2021.03.20_10:04:04","2021-03-27 21:06:44.628497+09",0.8744959831237793,-4.556211948394775,5.434368133544922,system,2021-03-27 21:06:44
