x,y,z
0.936959982,-2.557363987,6.121471882
-0.437491983,-5.368243694,4.684800148
5.684224129,-6.11781168,-7.058431625
1.374207973,-6.867379665,7.745535851
3.12319994,-6.367667675,6.871039867
-1.874163985,-7.117235661,3.997695923
0.374783993,-4.431283951,5.934080124
0.062463999,-6.367667675,5.996543884
2.810879946,-4.681139946,7.558143616
4.622335911,-6.055347919,0.374783993
-1.811699986,-5.368243694,5.059583664
2.06131196,-2.744755983,-6.371327877
-5.434611797,7.37441206,-7.807999611
5.122047901,-3.744179964,-4.684800148
-0.999668002,-3.556787968,0.936959982
-1.561843991,-2.182579994,-4.372479916
4.747263908,-6.55505991,4.684800148
2.561023951,7.43687582,5.246975899
6.74611187,-3.744179964,2.248703957
-1.499379992,-6.305203915,0.749567986
3.747839928,-4.993459702,-3.935231924
3.185663939,7.311947823,2.561023951
-3.498227835,-5.493171692,-7.120895863
5.496831894,-0.496051997,6.371327877
0.624639988,-6.55505991,7.807999611
-0.437491983,-5.118387699,-6.496255875
6.30886364,-5.243315697,3.935231924
5.621759892,-0.058803998,-2.248703957
-4.060403824,-5.618099689,1.624063969
2.748415947,-7.179699898,5.684224129
-2.623731852,-6.367667675,-5.684224129
3.685375929,-4.930995941,4.872191906
-3.373299837,-4.556211948,-4.434944153
3.62291193,-2.807219982,3.185663939
4.559871674,-6.61752367,-1.56159997
-0.187636003,-4.681139946,5.122047901
6.433792114,-6.992307663,5.871615887
1.249279976,-3.057075977,6.74611187
2.06131196,-5.680563927,-0.687348008
-2.061555862,-5.055923939,6.683648109
1.499135971,7.187019825,2.998271942
2.685951948,-3.806643963,-4.559871674
-0.624884009,-3.994035959,7.932928085
-3.310835838,6.999628067,2.998271942
7.433216095,-1.87026,-4.247551918
1.436671972,-5.618099689,4.12262392
-6.434035778,-5.368243694,-7.495679855
2.935807943,-0.308660001,3.62291193
-1.436915994,-7.741875648,-2.936051846
1.56159997,-4.493747711,6.30886364
4.622335911,-7.429555893,1.186815977
-4.622580051,-6.742451668,5.496831894
0.749567986,-4.743603706,-1.874163985
2.935807943,7.87412405,-7.745535851
6.871039867,-3.93157196,-2.685951948
0.49971199,-6.11781168,3.997695923
-4.685043812,-0.183732003,6.80857563
5.871615887,-4.056499958,-0.312563986
0.124927998,-7.117235661,5.934080124
0.374783993,-2.120115995,3.935231924
-0.375027984,7.811659813,3.310591936
-3.185907841,-2.682291985,-7.058431625
0.062463999,-6.742451668,2.748415947
3.872767925,-4.993459702,-3.497983932
3.497983932,-1.745332003,7.558143616
-1.187059999,-7.616947651,7.558143616
5.184512138,-2.557363987,-7.68307209
0.812031984,-2.057651997,0.687103987
-0.874740005,-3.806643963,-5.309439659
2.873343945,-3.244467974,2.748415947
2.311167955,-6.679987907,1.124351978
4.247551918,-4.118963718,3.310591936
-3.623155832,-7.679411888,3.560447931
5.246975899,-3.556787968,-3.185663939
1.499135971,-4.681139946,1.374207973
0.312319994,-2.057651997,-5.934080124
2.498559952,-4.368819714,7.558143616
5.246975899,7.811659813,4.622335911
6.74611187,-2.869683981,5.371903896
-2.936051846,-6.55505991,-4.310259819
4.747263908,-4.118963718,-6.74611187
-7.68307209,-5.992883682,5.809151649
-4.872436047,-7.741875648,-7.995391846
3.373055935,-2.93214798,-7.24582386
2.998271942,-5.118387699,2.436095953
-2.311411858,-6.180275917,-4.809727669
-7.932928085,-4.493747711,6.933504105
1.06188798,-3.806643963,-3.997695923
0.374783993,-2.432435989,5.309439659
3.747839928,-7.242163658,5.434368134
-7.24582386,-4.118963718,-7.24582386
-0.000244,-4.743603706,1.124351978
-0.499955982,-6.242739677,-7.495679855
2.436095953,-7.991731644,2.123775959
2.935807943,-7.929267883,-5.871615887
-4.372724056,-3.119539976,6.683648109
-1.811699986,-5.368243694,6.621183872
7.1833601,-3.556787968,-4.622335911
4.747263908,-7.679411888,3.248127937
2.685951948,-3.681715965,-5.496831894
-1.249523997,-6.742451668,0.124927998
2.561023951,-5.680563927,5.621759892
-1.436915994,-6.867379665,-5.246975899
-2.061555862,-7.304627895,1.873919964
2.810879946,-1.87026,-4.934656143
0.124927998,-1.495476007,4.060159683
-2.248947859,7.936587811,-6.371327877
2.935807943,-2.619827986,-5.996543884
-1.811699986,7.87412405,-1.249523997
5.122047901,-6.305203915,4.684800148
4.247551918,-4.493747711,2.06131196
0.49971199,-7.554483891,7.620607853
-2.18648386,-3.994035959,-5.621759892
-1.249523997,-7.492019653,0.936959982
5.809151649,-1.433012009,-3.310591936
-0.250099987,-1.495476007,6.933504105
0.312319994,-2.182579994,-2.123775959
0.687103987,-4.743603706,2.748415947
3.12319994,7.749196053,1.56159997
2.810879946,-0.246196002,4.747263908
-2.873587847,-7.367091656,-1.124596
2.06131196,-4.306355953,-3.810303926
5.621759892,-6.992307663,-0.062707998
-4.622580051,-7.429555893,5.871615887
-7.932928085,0.378687978,-1.374207973
3.560447931,6.562379837,4.747263908
-0.562420011,-4.181427956,-6.371327877
7.058431625,-1.995187998,4.497407913
2.186239958,6.812235832,1.873919964
-0.812276006,-1.183156013,4.497407913
-0.937204003,6.250060081,-3.310835838
2.935807943,-3.681715965,-5.184512138
6.74611187,-5.305779934,1.06188798
-3.435763836,-4.431283951,7.870463848
5.309439659,0.316223979,-6.995967865
-0.125172004,-5.493171692,-4.310015678
0.687103987,-0.933299959,6.30886364
-0.687348008,-6.867379665,-2.873587847
1.249279976,-3.182003975,7.745535851
5.434368134,-3.93157196,1.06188798
-3.997939825,-7.991731644,5.434368134
-1.874163985,-4.118963718,0.749567986
3.997695923,-6.242739677,4.372479916
-2.561267853,-3.93157196,-5.434368134
-1.686771989,-5.992883682,-1.311987996
4.185088158,-3.369395971,-1.811455965
-2.873587847,-0.308660001,6.933504105
-3.685619831,-6.242739677,-6.433792114
5.122047901,-1.932723999,-5.559295654
-1.062132001,-5.180851936,-1.436915994
0.312319994,-4.681139946,-7.120895863
1.936383963,-5.180851936,0.562175989
0.562175989,-6.992307663,6.683648109
-2.124019861,-1.557940006,-4.434944153
-3.435763836,-5.992883682,5.496831894
4.559871674,0.378687978,1.124596
1.499135971,-3.619251966,1.06188798
0.49971199,-2.994611979,-3.62291193
3.872767925,-4.806067944,5.434368134
3.12319994,-6.679987907,5.309439659
4.934656143,-0.995763958,1.811455965
2.998271942,-7.429555893,0.812031984
1.436671972,-3.806643963,-3.685375929
2.935807943,-5.430707932,-0.437491983
-4.809971809,-5.243315697,-6.558719635
3.872767925,-0.933299959,-5.934080124
1.936383963,-6.55505991,4.559871674
-1.311987996,-2.432435989,-2.123775959
5.871615887,-1.745332003,2.561023951
2.873343945,-2.307507992,-0.062463999
-1.062132001,-3.93157196,2.311167955
3.685375929,-7.804339886,2.373631954
4.310015678,-1.183156013,7.058431625
0.624639988,-5.368243694,0.374783993
-1.249523997,-6.305203915,-4.185088158
4.747263908,-1.995187998,7.807999611
3.248127937,-3.93157196,-1.499135971
0.062463999,-0.183732003,7.433216095
4.559871674,-6.367667675,1.249279976
0.562175989,-0.558515966,-4.185088158
2.373631954,-6.992307663,1.499135971
-0.874740005,-7.0547719,-6.496255875
1.124351978,-4.743603706,0.562175989
1.186815977,-6.61752367,4.934656143
-1.436915994,-3.306931973,-2.498559952
0.999423981,-7.242163658,3.185663939
1.748991966,-1.620404005,-2.248703957
-0.624884009,-2.744755983,3.435519934
-3.185907841,-2.869683981,-6.80857563
5.122047901,-0.808371961,-7.370751858
-1.499379992,-6.305203915,-1.874163985
-1.686771989,-2.994611979,-6.995967865
4.12262392,-5.992883682,0.999423981
-5.434611797,-4.993459702,7.807999611
3.685375929,-5.055923939,-1.187059999
-3.060979843,-4.118963718,-7.870463848
4.247551918,0.066367999,-1.186815977
-0.312563986,-4.556211948,-0.562420011
-0.375027984,-2.307507992,-3.997695923
5.746687889,-4.181427956,3.248127937
-2.623731852,-5.180851936,5.434368134
-0.624884009,-1.682868004,3.435519934
4.185088158,7.686731815,2.186239958
-2.998515844,-2.869683981,0.125172004
-2.248947859,7.124556065,-2.561267853
-1.187059999,-6.11781168,-4.434944153
-2.373875856,-0.058803998,-5.559295654
-2.373875856,-5.305779934,-7.370751858
2.748415947,-1.745332003,-1.436671972
7.745535851,-3.119539976,-5.684224129
-0.250099987,-2.869683981,-1.187059999
-0.562420011,-1.433012009,-7.558143616
1.499135971,-7.929267883,0.562175989
5.122047901,-6.679987907,-7.745535851
6.621183872,-3.182003975,4.872191906
-2.748659849,-4.618675709,5.559295654
3.747839928,-4.306355953,-5.809151649
2.561023951,-3.494323969,1.124351978
1.873919964,-0.496051997,-5.934080124
-4.185331821,-5.305779934,-4.247796059
5.559295654,-6.11781168,2.623487949
2.248703957,-1.995187998,4.872191906
-7.495923996,-7.616947651,1.124351978
-0.499955982,-4.306355953,-5.996543884
5.371903896,-6.11781168,5.621759892
-7.058675766,-3.556787968,6.933504105
5.434368134,-0.496051997,-2.935807943
5.621759892,-7.741875648,-7.24582386
-2.561267853,-1.308084011,-2.685951948
5.871615887,-5.680563927,1.686527967
3.373055935,-4.556211948,-5.746687889
4.622335911,-2.93214798,2.311167955
0.062463999,-5.180851936,3.060735941
-0.874740005,-2.619827986,-7.932928085
6.871039867,6.749772072,3.997695923
-5.871860027,-4.431283951,-6.621183872
-4.747508049,-3.744179964,0
3.435519934,-6.367667675,-3.997695923
2.373631954,-2.369971991,5.246975899
1.124351978,7.249484062,2.561023951
-2.561267853,-1.183156013,5.496831894
1.998847961,-5.555635929,-1.062132001
0.124927998,-5.305779934,-5.496831894
-3.060979843,-5.305779934,2.873343945
4.310015678,-7.616947651,6.80857563
-3.685619831,-4.681139946,-3.747839928
-3.310835838,-5.743027687,0.124927998
2.436095953,-1.932723999,6.80857563
7.432971954,-0.371123999,-1.311987996
-4.372724056,-6.742451668,-4.872191906
7.1833601,-5.555635929,-7.1833601
-3.435763836,-4.618675709,-1.936627984
-0.312563986,-1.995187998,4.997119904
-1.062132001,-5.930419922,2.248703957
7.058431625,-3.556787968,-5.746687889
6.683648109,-3.806643963,3.747839928
-3.560691833,-7.804339886,-6.371327877
4.747263908,-4.243891716,-4.060159683
-4.934899807,5.937739849,7.745535851
-2.936051846,1.128255963,-4.747263908
2.436095953,-4.868531704,2.873343945
1.06188798,-5.930419922,-2.998271942
0.999423981,-3.369395971,6.059007645
-1.124596,-5.555635929,0.437247992
3.62291193,-3.494323969,6.871039867
6.74611187,-5.243315697,2.436095953
-4.560115814,-5.118387699,-4.060159683
4.747263908,-3.619251966,-7.308287621
6.995967865,-7.929267883,7.745535851
-4.372724056,-2.93214798,7.932928085
4.559871674,-6.55505991,5.746687889
7.120895863,-4.243891716,-5.621759892
3.310591936,-4.806067944,1.936383963
1.936383963,7.124556065,6.933504105
-3.623155832,-4.306355953,0.874495983
4.060159683,-6.55505991,1.436671972
-5.184755802,-1.87026,7.433216095
-1.749235988,-3.681715965,3.747839928
3.497983932,-2.93214798,-0.874495983
-0.624884009,-0.371123999,5.122047901
0.249855995,-3.93157196,-4.434944153
2.685951948,-5.118387699,6.059007645
0.562175989,-1.932723999,-0.937204003
2.748415947,-3.806643963,-4.872191906
0.687103987,7.561803818,1.186815977
1.436671972,-6.055347919,-7.308287621
-3.623155832,-2.869683981,-4.559871674
-1.499379992,7.499340057,5.246975899
7.308287621,-4.118963718,-6.371327877
-1.436915994,-3.43185997,3.435519934
-3.060979843,-4.618675709,-7.620607853
-6.933504105,-5.493171692,-7.058431625
-3.997939825,-7.429555893,-0.812276006
-2.373875856,-1.682868004,4.684800148
3.935231924,7.124556065,-0.125172004
4.060159683,-5.368243694,-7.370751858
6.558719635,-7.179699898,1.311743975
-6.371572018,-5.805491924,-7.745535851
4.872191906,-3.994035959,4.997119904
3.310591936,-6.055347919,4.747263908
0.249855995,-2.307507992,6.995967865
5.059583664,-5.805491924,-0.312563986
4.809727669,-6.242739677,-4.559871674
1.998847961,-2.994611979,3.685375929
-0.000244,6.624844074,0.249855995
6.496255875,-5.992883682,6.433792114
2.311167955,-6.367667675,1.06188798
2.186239958,6.93716383,-6.371327877
-2.561267853,-7.429555893,1.436671972
1.873919964,-5.180851936,-7.370751858
-1.436915994,-5.368243694,6.371327877
3.185663939,-5.305779934,6.683648109
-2.936051846,-6.11781168,5.934080124
5.246975899,-4.243891716,7.495679855
4.372479916,-6.055347919,-7.870463848
1.06188798,-7.866803646,4.872191906
5.434368134,-3.93157196,-6.933504105
1.374207973,-5.243315697,7.24582386
2.873343945,-3.806643963,7.495679855
3.872767925,-4.431283951,-7.495679855
0.49971199,-6.742451668,6.30886364
0.812031984,-6.867379665,5.122047901
1.499135971,-7.0547719,7.24582386
6.121471882,-6.61752367,6.30886364
-0.812276006,-6.430131912,3.373055935
2.623487949,-5.805491924,7.308287621
6.246399879,-5.867955685,7.120895863
-4.185331821,-4.993459702,4.809727669
5.934080124,-3.369395971,6.246399879
4.622335911,-4.056499958,7.24582386
-3.873011827,-4.056499958,3.747839928
1.936383963,-4.993459702,6.059007645
1.56159997,-4.243891716,6.059007645
0.936959982,-2.93214798,7.24582386
-0.312563986,-4.681139946,6.433792114
0.624639988,-3.306931973,4.997119904
3.810303926,-1.620404005,7.24582386
-2.311411858,-3.744179964,5.434368134
6.558719635,-2.120115995,-6.74611187
4.872191906,-5.555635929,7.807999611
-2.436339855,-7.304627895,4.12262392
6.246399879,-4.056499958,6.371327877
2.311167955,-6.11781168,4.185088158
-2.18648386,-5.992883682,4.872191906
4.310015678,-4.556211948,5.621759892
3.560447931,-3.994035959,6.558719635
-0.125172004,-5.430707932,6.121471882
1.374207973,-4.306355953,-7.932928085
2.685951948,-1.37054801,7.120895863
0.562175989,-5.055923939,6.183936119
0.312319994,-5.243315697,4.622335911
2.623487949,-5.368243694,5.996543884
0.687103987,-5.493171692,4.310015678
7.68307209,-4.556211948,5.122047901
6.433792114,-6.180275917,7.433216095
-2.498803854,-7.429555893,3.060735941
4.12262392,-5.743027687,6.933504105
1.936383963,-6.055347919,6.246399879
-1.999091983,-5.743027687,2.810879946
2.685951948,-7.179699898,7.24582386
-1.936627984,6.93716383,4.310015678
-1.187059999,-6.867379665,3.435519934
3.310591936,-6.305203915,6.871039867
-2.68619585,-6.742451668,3.747839928
-1.874163985,-5.992883682,4.372479916
4.747263908,-4.806067944,6.558719635
-7.183603764,-3.806643963,2.186239958
-3.935475826,-3.619251966,5.559295654
5.559295654,-1.682868004,7.745535851
-3.997939825,-4.556211948,5.371903896
-2.436339855,7.811659813,4.684800148
4.872191906,-4.056499958,-7.558143616
0.562175989,-4.930995941,4.747263908
-1.874163985,-6.430131912,4.934656143
5.809151649,-4.806067944,6.933504105
1.873919964,-3.494323969,4.310015678
-0.624884009,-1.620404005,6.121471882
1.624063969,-3.494323969,6.995967865
1.311743975,-3.43185997,6.371327877
2.498559952,-4.493747711,-7.932928085
-0.749812007,-5.867955685,5.496831894
1.186815977,-5.805491924,5.621759892
1.624063969,-7.117235661,5.684224129
3.373055935,-3.869107962,7.807999611
-0.874740005,-1.87026,3.685375929
3.560447931,-4.056499958,7.558143616
2.498559952,-3.869107962,5.809151649
-0.687348008,-2.869683981,4.12262392
3.248127937,-2.994611979,7.1833601
3.810303926,-5.493171692,6.558719635
0.749567986,-6.679987907,4.434944153
2.561023951,-6.367667675,6.871039867
1.499135971,-6.11781168,5.684224129
1.311743975,-6.742451668,3.560447931
0.687103987,-7.991731644,3.997695923
-2.373875856,-5.493171692,3.435519934
2.561023951,-4.556211948,4.559871674
-3.810547829,-5.555635929,3.310591936
-2.811123848,-6.61752367,2.373631954
4.185088158,-4.993459702,5.122047901
-0.562420011,-5.243315697,4.747263908
-1.249523997,-5.867955685,2.998271942
3.248127937,-4.306355953,4.310015678
-1.62430799,-5.430707932,4.310015678
4.372479916,-2.557363987,4.247551918
3.935231924,-4.118963718,5.684224129
-0.874740005,-6.367667675,3.62291193
5.809151649,-2.369971991,5.621759892
2.498559952,-3.681715965,5.621759892
0.749567986,-4.930995941,-5.309439659
4.684800148,6.93716383,-6.059007645
-2.436339855,-3.119539976,5.621759892
0.562175989,-4.868531704,4.372479916
1.124351978,-6.242739677,6.433792114
3.373055935,-3.119539976,-5.934080124
-2.561267853,-5.555635929,4.559871674
-1.999091983,-5.368243694,0.437247992
-1.499379992,-5.243315697,1.936383963
-0.437491983,1.065791965,4.809727669
5.184512138,-2.182579994,-7.433216095
0.49971199,-6.180275917,-5.809151649
-0.125172004,-3.244467974,-7.058431625
0.624639988,-3.744179964,6.246399879
-0.562420011,-4.930995941,3.560447931
4.747263908,-1.620404005,6.059007645
2.248703957,-6.242739677,-7.433216095
-1.499379992,-3.869107962,4.434944153
-7.995391846,-4.368819714,-5.809151649
7.620607853,-2.369971991,4.434944153
0.062463999,7.249484062,1.124351978
2.311167955,-6.305203915,-0.874740005
2.810879946,-6.055347919,0.124927998
-1.999091983,-3.93157196,2.998271942
4.247551918,-3.306931973,4.12262392
-2.811123848,-2.494899988,7.870463848
5.059583664,-3.306931973,-7.370751858
-4.435187817,-6.242739677,-7.932928085
3.185663939,-3.93157196,-7.995391846
0.874495983,-4.743603706,7.120895863
1.374207973,-2.869683981,4.872191906
2.935807943,-5.243315697,5.059583664
-0.125172004,-3.806643963,5.059583664
1.686527967,-5.493171692,3.373055935
-0.000244,-4.493747711,4.809727669
1.124351978,-7.304627895,7.68307209
3.810303926,-6.929843903,4.372479916
0.624639988,7.936587811,4.310015678
-3.560691833,-7.741875648,1.624063969
4.872191906,-3.556787968,-7.24582386
-7.433216095,6.624844074,6.496255875
0.749567986,-5.992883682,-5.871615887
2.436095953,-4.056499958,-5.996543884
-0.437491983,-4.056499958,5.684224129
2.685951948,-5.055923939,6.183936119
0.812031984,-5.368243694,6.80857563
-7.995391846,-4.493747711,-5.434368134
4.747263908,7.561803818,6.933504105
-5.497076035,7.561803818,2.06131196
3.310591936,7.187019825,3.810303926
-0.062707998,-2.807219982,-1.874163985
-1.499379992,-1.932723999,-0.812276006
2.498559952,-5.118387699,7.24582386
-3.498227835,-6.180275917,5.371903896
-0.812276006,-3.806643963,7.058431625
-0.937204003,-4.431283951,-7.558143616
-1.749235988,-4.806067944,6.558719635
0.812031984,-5.055923939,-7.870463848
2.186239958,-5.618099689,5.746687889
5.559295654,-2.245043993,7.308287621
1.06188798,-5.430707932,3.872767925
0.936959982,-5.743027687,3.248127937
7.745535851,-3.869107962,4.747263908
5.746687889,-2.994611979,3.12319994
-3.74808383,-5.680563927,1.311743975
3.62291193,-4.493747711,2.873343945
-2.124019861,-6.180275917,1.374207973
3.935231924,-2.120115995,4.060159683
-1.749235988,-3.43185997,5.371903896
0.812031984,-5.305779934,-5.059583664
4.809727669,-5.305779934,-4.622335911
-1.749235988,-2.245043993,-7.68307209
-3.435763836,-4.431283951,6.74611187
7.370751858,-5.805491924,-6.496255875
1.499135971,-7.679411888,6.871039867
-0.812276006,-6.492595673,2.311167955
5.496831894,-5.430707932,2.935807943
1.186815977,-3.369395971,2.561023951
3.435519934,-5.680563927,3.685375929
0.812031984,-6.430131912,2.561023951
0.124927998,-4.181427956,1.186815977
0.687103987,-3.182003975,3.935231924
0.062463999,-4.306355953,6.995967865
4.372479916,-5.180851936,-4.310015678
-4.372724056,-6.61752367,7.495679855
1.186815977,-5.930419922,-7.308287621
1.686527967,-6.11781168,-7.433216095
2.248703957,-3.306931973,6.121471882
3.872767925,-3.806643963,4.809727669
-0.499955982,-5.805491924,4.372479916
4.747263908,-3.681715965,4.622335911
2.311167955,-3.806643963,5.434368134
-5.934323788,-5.805491924,0.49971199
2.748415947,-4.681139946,5.434368134
4.934656143,-5.805491924,6.621183872
-0.999668002,-3.994035959,4.809727669
5.684224129,-5.055923939,3.185663939
3.12319994,-3.994035959,5.434368134
1.811455965,-5.680563927,-7.308287621
2.436095953,-5.867955685,-6.371327877
4.310015678,-4.806067944,7.932928085
-0.187636003,-3.806643963,6.621183872
1.124351978,-3.744179964,6.496255875
-0.062707998,-6.180275917,-6.183936119
4.372479916,-4.868531704,7.745535851
-1.436915994,-4.868531704,4.559871674
-0.687348008,-4.306355953,3.810303926
3.810303926,-4.056499958,6.30886364
-2.748659849,-4.618675709,5.746687889
-1.062132001,-3.556787968,5.184512138
5.809151649,-5.867955685,7.370751858
-0.062707998,-2.994611979,6.059007645
-0.375027984,-5.305779934,5.496831894
6.683648109,-5.368243694,-7.558143616
1.186815977,-5.493171692,5.621759892
-1.436915994,-4.306355953,5.122047901
0.562175989,-6.242739677,6.183936119
1.124351978,-5.055923939,4.372479916
6.433792114,-6.11781168,7.558143616
6.059007645,-5.867955685,7.932928085
-3.060979843,-6.867379665,3.12319994
4.12262392,-7.117235661,7.745535851
4.622335911,-4.868531704,6.995967865
2.186239958,-2.120115995,7.1833601
0.312319994,-6.180275917,6.80857563
-2.373875856,-6.055347919,5.122047901
5.246975899,-4.056499958,-7.68307209
-1.249523997,-5.618099689,7.1833601
-2.811123848,-5.555635929,5.996543884
5.746687889,-7.117235661,7.745535851
-2.124019861,-5.118387699,5.122047901
-2.936051846,-2.182579994,4.434944153
3.248127937,-3.43185997,7.870463848
-4.747508049,-3.057075977,4.872191906
0.999423981,-5.055923939,4.809727669
6.995967865,-4.930995941,-7.370751858
-1.311987996,-5.305779934,5.309439659
-2.623731852,-6.430131912,3.935231924
5.684224129,-5.180851936,-7.495679855
0.187391996,-5.430707932,6.496255875
-4.247796059,-5.180851936,6.121471882
5.559295654,-4.556211948,7.308287621
-0.250099987,-5.118387699,4.622335911
5.871615887,-5.055923939,6.558719635
1.374207973,-6.305203915,7.24582386
1.249279976,-3.556787968,5.496831894
1.624063969,-6.305203915,5.559295654
-1.999091983,-5.618099689,6.371327877
5.184512138,-4.681139946,-7.995391846
-1.436915994,-4.243891716,5.871615887
-2.561267853,-6.305203915,4.872191906
3.747839928,-6.61752367,5.809151649
-2.373875856,-5.805491924,4.434944153
-3.74808383,-5.743027687,3.12319994
4.997119904,-4.930995941,6.183936119
-1.311987996,-2.307507992,5.122047901
-4.372724056,-5.368243694,5.684224129
6.246399879,-6.55505991,-7.870463848
-2.373875856,-5.368243694,7.370751858
-3.560691833,-5.992883682,4.12262392
5.621759892,-3.057075977,6.80857563
-2.561267853,-5.992883682,5.809151649
-1.249523997,-5.680563927,5.934080124
4.559871674,-4.930995941,6.371327877
0.562175989,-4.118963718,6.433792114
0,-4.431283951,4.997119904
0.687103987,-6.804915905,5.809151649
5.809151649,-4.181427956,-7.558143616
-1.187059999,-6.430131912,5.746687889
-2.498803854,-4.993459702,5.122047901
4.622335911,-3.244467974,-7.558143616
-2.18648386,-4.681139946,3.997695923
-0.562420011,-5.618099689,4.559871674
4.684800148,-4.806067944,-7.433216095
-1.499379992,-5.618099689,5.809151649
-2.811123848,-5.368243694,5.122047901
5.496831894,-2.869683981,7.370751858
-4.185331821,-4.181427956,6.433792114
-1.499379992,-6.867379665,4.872191906
6.30886364,-5.305779934,7.870463848
-2.561267853,-5.743027687,6.121471882
-4.247796059,-5.555635929,1.998847961
4.247551918,-6.305203915,6.558719635
-1.436915994,-5.118387699,3.810303926
1.436671972,-5.118387699,6.621183872
1.436671972,-5.805491924,6.558719635
2.311167955,-4.243891716,5.934080124
-2.68619585,-5.243315697,2.311167955
-2.748659849,-5.493171692,5.371903896
6.871039867,-3.057075977,7.24582386
-1.749235988,-6.492595673,4.185088158
-5.184755802,-5.867955685,2.123775959
7.308287621,-2.619827986,6.121471882
-0.624884009,-4.556211948,3.747839928
-3.685619831,-4.993459702,3.935231924
5.122047901,-4.618675709,6.558719635
-2.68619585,-6.492595673,4.809727669
-0.874740005,-5.992883682,6.183936119
5.371903896,-4.368819714,7.120895863
-2.936051846,-5.493171692,4.559871674
7.74529171,6.187595844,-2.311411858
4.497407913,-6.679987907,2.498559952
2.498559952,-5.618099689,1.436671972
-6.621428013,-2.120115995,-5.496831894
-0.749812007,-3.369395971,-1.56159997
4.185088158,0.691007972,-4.872191906
-2.873587847,-5.180851936,6.246399879
0.562175989,-1.87026,5.184512138
-5.809151649,-2.182579994,-6.059007645
4.372479916,-4.993459702,-4.12262392
-6.74635601,-7.929267883,5.309439659
1.186815977,-5.430707932,6.933504105
7.745535851,7.624268055,5.934080124
1.56159997,-7.991731644,5.621759892
