x,y,z
2.561023951,-5.680563927,5.871615887
1.311743975,-5.430707932,5.871615887
1.124351978,-6.055347919,6.246399879
0.562175989,-4.493747711,6.30886364
0.437247992,-5.118387699,4.997119904
0.49971199,-4.806067944,6.183936119
1.998847961,-4.493747711,5.122047901
1.186815977,-6.11781168,5.184512138
1.686527967,-4.618675709,7.120895863
1.624063969,-5.055923939,6.371327877
1.124351978,-5.680563927,4.872191906
0.624639988,-3.93157196,6.371327877
2.186239958,-5.305779934,5.684224129
1.624063969,-3.681715965,5.184512138
0.624639988,-5.180851936,5.684224129
2.06131196,-5.243315697,4.247551918
2.498559952,-5.430707932,5.246975899
1.748991966,-4.743603706,6.433792114
0.812031984,-5.243315697,4.372479916
1.06188798,-5.180851936,5.621759892
1.311743975,-5.867955685,4.809727669
1.936383963,-5.618099689,4.872191906
1.998847961,-6.055347919,5.059583664
2.623487949,-4.118963718,4.497407913
2.248703957,-5.555635929,5.496831894
1.811455965,-4.368819714,6.558719635
0.249855995,-4.806067944,4.809727669
2.06131196,-5.055923939,7.058431625
2.935807943,-5.305779934,6.683648109
0.687103987,-5.867955685,5.934080124
1.249279976,-3.869107962,5.434368134
1.06188798,-5.243315697,5.184512138
2.748415947,-5.180851936,5.559295654
0.249855995,-5.180851936,5.434368134
1.436671972,-4.743603706,4.809727669
0.687103987,-5.680563927,6.496255875
1.436671972,-5.180851936,5.996543884
1.499135971,-4.181427956,4.559871674
1.811455965,-4.431283951,6.121471882
0.624639988,-4.743603706,6.059007645
0.49971199,-4.243891716,5.496831894
1.811455965,-4.056499958,6.183936119
0.124927998,-5.180851936,5.434368134
2.561023951,-4.930995941,5.934080124
2.685951948,-5.305779934,5.434368134
0.749567986,-5.055923939,5.996543884
1.748991966,-4.431283951,6.183936119
1.811455965,-4.868531704,6.621183872
0.437247992,-5.555635929,5.309439659
1.56159997,-4.618675709,5.934080124
1.186815977,-4.743603706,5.871615887
1.686527967,-5.243315697,5.621759892
1.186815977,-5.118387699,5.122047901
2.561023951,-4.993459702,5.184512138
1.873919964,-5.305779934,4.809727669
0.936959982,-5.368243694,5.621759892
1.06188798,-4.118963718,6.246399879
0.312319994,-3.369395971,5.746687889
1.873919964,-5.180851936,6.496255875
1.499135971,-4.556211948,5.809151649
0.874495983,-5.618099689,6.995967865
1.748991966,-5.368243694,6.871039867
2.248703957,-4.556211948,4.434944153
2.311167955,-5.243315697,5.434368134
0.749567986,-5.680563927,5.621759892
2.311167955,-4.431283951,5.184512138
0.936959982,-5.493171692,5.559295654
2.186239958,-4.556211948,5.809151649
0.749567986,-4.806067944,5.559295654
0.749567986,-5.118387699,5.059583664
1.311743975,-4.806067944,5.621759892
1.936383963,-4.306355953,5.559295654
1.936383963,-4.743603706,5.122047901
2.623487949,-5.243315697,6.059007645
0.874495983,-5.555635929,5.996543884
2.06131196,-4.868531704,5.246975899
2.311167955,-4.681139946,4.247551918
2.373631954,-4.556211948,5.059583664
1.56159997,-4.743603706,5.496831894
1.56159997,-4.431283951,5.684224129
2.561023951,-4.431283951,6.183936119
1.873919964,-4.556211948,5.496831894
0.812031984,-5.555635929,5.559295654
0.562175989,-5.243315697,5.496831894
1.06188798,-4.868531704,6.30886364
1.56159997,-5.305779934,5.434368134
1.624063969,-4.556211948,5.934080124
0.687103987,-4.868531704,6.121471882
1.06188798,-5.243315697,5.559295654
1.186815977,-4.556211948,5.559295654
2.311167955,-5.243315697,5.122047901
2.06131196,-4.368819714,5.496831894
0.874495983,-4.118963718,5.871615887
2.623487949,-5.305779934,5.496831894
1.311743975,-5.430707932,4.559871674
1.936383963,-4.681139946,5.184512138
1.748991966,-5.430707932,5.434368134
1.56159997,-5.118387699,5.684224129
1.124351978,-5.180851936,4.559871674
2.998271942,-5.493171692,5.059583664
0.749567986,-4.993459702,5.496831894
0.562175989,-3.681715965,4.997119904
2.561023951,-3.556787968,5.309439659
1.06188798,-5.118387699,6.871039867
2.123775959,-5.055923939,5.934080124
0.49971199,-5.118387699,5.746687889
0.624639988,-4.118963718,5.746687889
1.374207973,-5.180851936,5.809151649
1.374207973,-5.305779934,6.871039867
0.437247992,-5.555635929,6.246399879
2.748415947,-5.805491924,5.246975899
0.062463999,-5.055923939,6.121471882
2.311167955,-5.743027687,5.746687889
0.812031984,-4.493747711,4.747263908
2.248703957,-6.055347919,6.246399879
0.624639988,-5.305779934,6.121471882
0.062463999,-5.430707932,5.871615887
1.748991966,-4.556211948,6.496255875
1.499135971,-4.681139946,5.621759892
2.748415947,-6.180275917,4.809727669
0.812031984,-5.368243694,6.183936119
0.936959982,-3.869107962,4.809727669
0.999423981,-4.556211948,5.746687889
2.998271942,-4.118963718,7.058431625
2.248703957,-4.431283951,5.184512138
0.999423981,-4.993459702,6.80857563
1.811455965,-4.743603706,5.059583664
1.249279976,-5.055923939,5.496831894
1.624063969,-4.743603706,5.621759892
2.186239958,-5.243315697,5.496831894
0.124927998,-4.556211948,5.309439659
1.811455965,-4.681139946,4.310015678
2.311167955,-5.493171692,6.496255875
2.373631954,-5.055923939,6.433792114
2.186239958,-4.306355953,5.934080124
0.812031984,-5.680563927,5.684224129
1.436671972,-5.118387699,5.684224129
2.311167955,-3.93157196,5.309439659
1.436671972,-5.805491924,5.746687889
1.124351978,-5.055923939,6.558719635
1.124351978,-4.868531704,6.621183872
0.812031984,-4.306355953,6.371327877
1.936383963,-5.680563927,6.183936119
1.436671972,-4.556211948,6.371327877
1.624063969,-4.493747711,5.246975899
0.374783993,-5.430707932,5.434368134
0.874495983,-4.868531704,5.746687889
2.311167955,-5.867955685,5.871615887
1.56159997,-2.682291985,5.809151649
1.374207973,-4.806067944,5.746687889
0.936959982,-4.868531704,5.496831894
2.623487949,-5.493171692,5.934080124
2.810879946,-4.930995941,5.871615887
1.998847961,-5.243315697,6.246399879
2.373631954,-4.118963718,6.496255875
1.499135971,-4.556211948,5.434368134
1.311743975,-4.681139946,4.934656143
2.248703957,-5.368243694,6.558719635
1.124351978,-4.806067944,5.434368134
1.311743975,-5.118387699,4.497407913
2.06131196,-4.618675709,6.871039867
1.436671972,-5.680563927,4.934656143
2.498559952,-4.806067944,6.558719635
1.811455965,-5.055923939,5.371903896
0.374783993,-4.556211948,6.121471882
0.936959982,-4.556211948,7.620607853
1.436671972,-5.555635929,4.997119904
0.936959982,-5.680563927,7.1833601
1.748991966,-4.868531704,5.434368134
1.811455965,-4.618675709,5.684224129
2.373631954,-4.243891716,5.559295654
0.312319994,-5.055923939,6.371327877
2.06131196,-4.993459702,5.996543884
-1.062132001,-4.618675709,6.683648109
1.936383963,-5.118387699,6.30886364
1.186815977,-5.368243694,6.121471882
1.56159997,-4.493747711,6.80857563
0.374783993,-5.118387699,5.684224129
2.06131196,-4.993459702,3.497983932
1.249279976,-6.492595673,5.309439659
2.498559952,-5.368243694,7.558143616
1.06188798,-2.869683981,5.996543884
-0.125172004,-4.118963718,5.746687889
1.499135971,-4.181427956,5.809151649
1.748991966,-4.556211948,4.934656143
0.687103987,-4.368819714,6.74611187
0.812031984,-6.305203915,6.621183872
1.06188798,-4.993459702,6.433792114
0.187391996,-5.368243694,6.183936119
0.374783993,-5.805491924,6.059007645
1.249279976,-4.368819714,6.246399879
0.874495983,-4.368819714,6.995967865
1.811455965,-4.431283951,5.371903896
1.624063969,-5.493171692,5.371903896
1.748991966,-5.243315697,5.871615887
2.06131196,-5.743027687,6.683648109
1.124351978,-4.368819714,6.558719635
1.686527967,-5.118387699,5.871615887
1.624063969,-5.555635929,5.496831894
1.499135971,-4.118963718,5.496831894
1.499135971,-4.806067944,4.872191906
1.748991966,-5.618099689,6.74611187
1.499135971,-5.243315697,5.496831894
0.812031984,-5.243315697,6.059007645
1.873919964,-5.992883682,6.74611187
1.811455965,-5.243315697,5.746687889
1.186815977,-4.056499958,5.309439659
0.999423981,-5.368243694,5.996543884
0.749567986,-5.493171692,6.621183872
0.999423981,-4.806067944,5.996543884
1.499135971,-6.055347919,6.433792114
1.311743975,-5.305779934,4.997119904
1.374207973,-5.680563927,5.871615887
1.311743975,-4.556211948,6.371327877
1.374207973,-5.180851936,4.872191906
2.123775959,-5.555635929,5.496831894
2.186239958,-5.493171692,6.183936119
2.123775959,-4.868531704,5.371903896
1.624063969,-5.493171692,4.684800148
1.686527967,-5.368243694,5.996543884
2.123775959,-5.618099689,5.371903896
1.499135971,-6.180275917,5.246975899
0.749567986,-4.993459702,6.183936119
1.624063969,-4.930995941,5.059583664
1.748991966,-5.243315697,7.620607853
2.685951948,-5.743027687,5.246975899
2.623487949,-4.868531704,5.559295654
1.436671972,-5.118387699,4.934656143
1.374207973,-5.930419922,5.684224129
2.06131196,-5.055923939,5.559295654
1.436671972,-3.869107962,6.183936119
0.187391996,-4.993459702,6.621183872
2.311167955,-5.055923939,5.371903896
1.499135971,-5.743027687,6.558719635
1.998847961,-5.368243694,5.746687889
1.436671972,-3.93157196,6.059007645
0.999423981,-4.743603706,4.310015678
2.810879946,-5.430707932,6.30886364
1.06188798,-5.305779934,5.246975899
1.56159997,-4.618675709,4.060159683
1.624063969,-4.868531704,5.496831894
1.748991966,-4.930995941,4.747263908
1.873919964,-4.556211948,5.246975899
1.06188798,-5.305779934,5.184512138
0.312319994,-3.806643963,6.558719635
1.124351978,-4.618675709,6.30886364
1.936383963,-5.180851936,5.934080124
2.123775959,-5.493171692,5.621759892
0.874495983,-5.243315697,4.872191906
1.311743975,-5.805491924,6.496255875
1.436671972,-4.493747711,6.74611187
1.936383963,-5.368243694,5.246975899
1.624063969,-5.118387699,5.184512138
1.311743975,-5.618099689,6.371327877
1.998847961,-4.493747711,6.433792114
2.561023951,-4.930995941,5.621759892
2.311167955,-4.493747711,6.30886364
1.686527967,-5.493171692,5.871615887
1.06188798,-5.055923939,5.996543884
1.374207973,-4.056499958,6.30886364
2.06131196,-3.93157196,4.559871674
2.06131196,-5.305779934,5.184512138
1.936383963,-3.556787968,5.559295654
2.06131196,-5.493171692,5.309439659
1.311743975,-5.368243694,5.496831894
1.374207973,-5.555635929,7.120895863
2.248703957,-4.743603706,6.30886364
0.936959982,-4.618675709,6.558719635
1.811455965,-4.930995941,5.621759892
2.123775959,-5.680563927,4.622335911
0.749567986,-4.493747711,4.934656143
1.374207973,-4.868531704,6.246399879
1.311743975,-5.930419922,5.809151649
1.499135971,-5.243315697,5.684224129
1.499135971,-4.431283951,5.809151649
1.936383963,-5.243315697,5.496831894
2.186239958,-5.430707932,6.371327877
1.873919964,-5.743027687,6.933504105
1.998847961,-5.118387699,4.434944153
3.060735941,-4.306355953,6.121471882
1.748991966,-6.430131912,5.246975899
1.249279976,-4.930995941,6.059007645
1.686527967,-4.743603706,5.122047901
0.999423981,-4.930995941,6.621183872
0.812031984,-5.680563927,5.184512138
1.436671972,-5.368243694,6.121471882
1.998847961,-5.305779934,5.184512138
0.49971199,-5.055923939,5.496831894
2.123775959,-4.993459702,6.121471882
1.374207973,-4.743603706,6.121471882
1.624063969,-4.806067944,6.621183872
1.56159997,-4.368819714,6.433792114
2.498559952,-6.180275917,6.496255875
1.436671972,-5.867955685,5.559295654
2.623487949,-6.11781168,5.122047901
2.248703957,-5.430707932,5.309439659
0.437247992,-5.493171692,6.246399879
0.437247992,-4.681139946,5.809151649
2.685951948,-4.681139946,5.371903896
2.248703957,-5.305779934,5.371903896
1.06188798,-5.867955685,5.059583664
1.06188798,-4.681139946,5.309439659
1.374207973,-4.431283951,5.434368134
1.811455965,-4.868531704,5.996543884
0.749567986,-3.93157196,5.434368134
0.562175989,-4.993459702,5.621759892
0.624639988,-5.180851936,6.558719635
0.812031984,-4.868531704,6.183936119
0.936959982,-4.993459702,4.684800148
2.186239958,-4.431283951,7.1833601
1.311743975,-4.618675709,7.370751858
1.998847961,-5.992883682,5.184512138
2.186239958,-5.118387699,6.621183872
0.562175989,-4.930995941,5.122047901
2.373631954,-4.806067944,5.434368134
2.311167955,-5.180851936,6.371327877
-0.187636003,-4.556211948,6.246399879
2.06131196,-4.431283951,5.621759892
1.56159997,-3.994035959,6.121471882
1.748991966,-5.743027687,5.809151649
1.249279976,-6.055347919,6.683648109
0.874495983,-5.180851936,6.558719635
1.624063969,-5.368243694,5.996543884
0.812031984,-3.494323969,5.496831894
1.311743975,-4.556211948,5.059583664
1.56159997,-4.431283951,6.30886364
-0.125172004,-5.930419922,6.371327877
1.936383963,-5.555635929,6.246399879
0.874495983,-4.368819714,6.433792114
0.062463999,-5.493171692,6.059007645
0.874495983,-4.056499958,4.809727669
-0.562420011,-5.555635929,5.496831894
1.811455965,-3.244467974,6.121471882
2.498559952,-4.493747711,6.183936119
1.374207973,-4.431283951,5.184512138
1.06188798,-3.869107962,5.621759892
1.374207973,-4.306355953,4.310015678
0.812031984,-4.993459702,5.309439659
1.436671972,-5.118387699,4.809727669
0.812031984,-4.306355953,7.24582386
1.811455965,-5.992883682,6.183936119
2.186239958,-4.556211948,5.621759892
1.56159997,-5.180851936,6.683648109
1.249279976,-5.180851936,4.872191906
0.874495983,-4.181427956,4.12262392
1.374207973,-5.368243694,6.433792114
2.06131196,-6.55505991,4.934656143
1.124351978,-5.618099689,6.121471882
2.06131196,-5.305779934,5.934080124
0.624639988,-5.368243694,5.684224129
1.311743975,-5.368243694,5.746687889
1.311743975,-4.993459702,4.997119904
1.811455965,-5.368243694,6.558719635
1.311743975,-5.180851936,5.434368134
1.624063969,-4.556211948,6.30886364
1.186815977,-4.493747711,5.996543884
1.436671972,-5.680563927,5.934080124
2.810879946,-4.868531704,5.746687889
1.374207973,-4.930995941,5.559295654
2.998271942,-5.305779934,4.809727669
1.436671972,-3.994035959,4.747263908
0.999423981,-5.243315697,4.872191906
1.06188798,-5.305779934,5.496831894
0.999423981,-6.055347919,7.68307209
1.873919964,-4.493747711,5.621759892
1.249279976,-5.368243694,6.871039867
0.749567986,-4.868531704,6.496255875
2.06131196,-5.118387699,5.934080124
0.812031984,-5.118387699,4.622335911
1.873919964,-5.430707932,5.184512138
2.06131196,-3.806643963,6.496255875
1.06188798,-5.305779934,6.30886364
1.998847961,-4.806067944,6.621183872
2.810879946,-4.431283951,5.246975899
0.187391996,-4.556211948,4.684800148
2.873343945,-5.930419922,6.121471882
0.437247992,-4.618675709,5.122047901
2.311167955,-4.493747711,5.621759892
1.311743975,-4.868531704,4.934656143
2.373631954,-5.680563927,5.434368134
1.748991966,-5.118387699,5.434368134
1.374207973,-3.869107962,5.996543884
1.936383963,-5.180851936,6.059007645
0.874495983,-5.368243694,5.122047901
2.06131196,-5.493171692,5.996543884
0.874495983,-5.493171692,5.621759892
2.810879946,-5.055923939,6.621183872
1.811455965,-4.556211948,6.621183872
2.623487949,-4.681139946,5.496831894
0.999423981,-4.306355953,5.809151649
0.562175989,-4.868531704,6.433792114
0.749567986,-5.555635929,4.434944153
0.874495983,-4.868531704,6.246399879
2.685951948,-5.305779934,4.934656143
1.436671972,-5.618099689,5.122047901
2.436095953,-4.930995941,4.497407913
1.186815977,-4.368819714,6.30886364
0.562175989,-4.930995941,4.185088158
1.186815977,-4.618675709,5.684224129
0.562175989,-4.493747711,5.246975899
1.998847961,-5.555635929,6.183936119
0.874495983,-4.181427956,5.621759892
1.311743975,-4.743603706,4.747263908
-1.311987996,-5.118387699,6.871039867
1.748991966,-3.869107962,4.622335911
1.124351978,-3.806643963,6.933504105
1.686527967,-4.868531704,6.371327877
1.311743975,-4.181427956,6.496255875
1.873919964,-4.930995941,5.184512138
2.123775959,-5.180851936,5.684224129
2.06131196,-4.681139946,6.558719635
1.873919964,-4.806067944,3.810303926
2.248703957,-4.993459702,4.497407913
1.249279976,-4.806067944,4.310015678
0.874495983,-4.181427956,6.30886364
1.56159997,-5.430707932,5.184512138
1.748991966,-4.368819714,6.496255875
1.06188798,-5.805491924,6.621183872
2.623487949,-4.556211948,6.995967865
0.624639988,-4.368819714,5.934080124
1.374207973,-4.930995941,6.621183872
1.249279976,-4.806067944,5.434368134
0.874495983,-4.993459702,5.746687889
0.749567986,-4.306355953,5.434368134
1.624063969,-4.806067944,6.121471882
1.811455965,-4.930995941,6.183936119
1.873919964,-4.868531704,5.934080124
2.186239958,-4.368819714,4.434944153
2.561023951,-4.368819714,5.934080124
1.624063969,-4.556211948,5.684224129
1.811455965,-4.493747711,6.558719635
1.06188798,-5.118387699,5.246975899
2.186239958,-4.431283951,5.309439659
2.561023951,-5.180851936,5.309439659
1.686527967,-4.806067944,6.683648109
0.437247992,-6.055347919,4.497407913
1.499135971,-5.618099689,5.809151649
1.124351978,-5.305779934,5.122047901
2.186239958,-4.056499958,5.434368134
2.186239958,-4.556211948,6.433792114
1.436671972,-3.556787968,5.309439659
1.499135971,-5.680563927,4.434944153
0,-4.618675709,5.246975899
1.311743975,-5.867955685,6.059007645
1.748991966,-5.430707932,5.371903896
0.187391996,-4.243891716,5.934080124
2.810879946,-4.118963718,4.934656143
1.06188798,-4.868531704,5.621759892
1.998847961,-3.994035959,6.121471882
1.374207973,-4.868531704,5.746687889
1.249279976,-4.368819714,4.934656143
2.06131196,-4.556211948,5.059583664
2.248703957,-4.743603706,5.996543884
1.311743975,-4.618675709,6.621183872
1.499135971,-4.930995941,6.371327877
1.748991966,-5.118387699,5.684224129
0.812031984,-4.930995941,5.746687889
1.311743975,-4.493747711,5.809151649
1.624063969,-4.868531704,5.871615887
0.624639988,-5.305779934,6.246399879
-0.125172004,-5.180851936,5.871615887
0.624639988,-5.618099689,5.746687889
1.873919964,-5.243315697,5.184512138
1.374207973,-3.869107962,6.558719635
1.873919964,-4.493747711,6.121471882
1.873919964,-4.243891716,6.80857563
0.49971199,-5.930419922,5.621759892
1.624063969,-4.681139946,6.558719635
1.624063969,-4.993459702,5.371903896
0.562175989,-3.681715965,5.496831894
0.874495983,-5.305779934,5.871615887
1.624063969,-5.180851936,6.183936119
2.561023951,-5.805491924,6.30886364
0.249855995,-4.118963718,6.433792114
1.811455965,-4.243891716,5.496831894
1.873919964,-5.118387699,5.996543884
1.06188798,-5.243315697,5.184512138
1.499135971,-5.430707932,5.684224129
0.49971199,-4.868531704,6.183936119
1.748991966,-5.243315697,4.934656143
0.624639988,-5.618099689,4.372479916
1.686527967,-4.181427956,6.121471882
1.311743975,-4.868531704,5.059583664
1.06188798,-5.680563927,6.121471882
0.374783993,-4.743603706,6.246399879
1.998847961,-4.743603706,5.809151649
1.873919964,-4.181427956,7.058431625
1.186815977,-5.305779934,5.559295654
0.562175989,-5.243315697,5.871615887
2.248703957,-5.805491924,5.059583664
1.124351978,-4.493747711,6.121471882
1.374207973,-5.243315697,4.622335911
1.748991966,-4.868531704,5.559295654
1.249279976,-5.055923939,6.183936119
0.874495983,-4.493747711,5.184512138
2.123775959,-5.743027687,6.121471882
2.06131196,-4.493747711,5.746687889
2.685951948,-5.243315697,5.559295654
3.12319994,-3.681715965,5.996543884
0.687103987,-4.368819714,5.246975899
1.06188798,-5.555635929,4.809727669
0.562175989,-5.118387699,5.496831894
0.687103987,-5.055923939,5.559295654
0.874495983,-4.556211948,5.934080124
1.436671972,-4.806067944,5.246975899
0.124927998,-4.056499958,5.809151649
1.686527967,-3.93157196,5.934080124
1.311743975,-4.806067944,6.995967865
1.124351978,-5.618099689,5.934080124
2.186239958,-5.118387699,5.184512138
0.999423981,-5.055923939,4.809727669
1.499135971,-4.868531704,7.120895863
1.686527967,-5.180851936,5.559295654
-0.437491983,-3.369395971,5.184512138
2.06131196,-4.743603706,5.309439659
1.811455965,-5.118387699,5.621759892
1.811455965,-5.555635929,5.559295654
2.623487949,-5.055923939,5.434368134
1.06188798,-4.431283951,5.122047901
2.373631954,-4.806067944,7.1833601
2.123775959,-5.305779934,6.30886364
1.624063969,-4.306355953,5.371903896
1.186815977,-3.806643963,6.496255875
1.998847961,-5.867955685,5.059583664
1.186815977,-5.368243694,6.871039867
1.936383963,-4.431283951,5.309439659
2.06131196,-5.680563927,5.184512138
1.998847961,-4.368819714,5.559295654
2.123775959,-5.430707932,4.559871674
1.936383963,-4.993459702,4.247551918
1.06188798,-4.368819714,4.372479916
1.624063969,-4.743603706,6.246399879
0.874495983,-4.868531704,5.184512138
1.06188798,-5.118387699,4.872191906
1.499135971,-4.806067944,5.309439659
1.124351978,-4.618675709,5.559295654
2.498559952,-4.681139946,5.246975899
2.623487949,-5.055923939,5.309439659
0.437247992,-5.305779934,5.746687889
0.437247992,-5.555635929,4.559871674
2.935807943,-5.743027687,5.496831894
1.624063969,-5.368243694,5.309439659
0.936959982,-5.930419922,5.122047901
2.248703957,-5.555635929,5.434368134
1.56159997,-5.493171692,5.621759892
0.999423981,-4.930995941,6.558719635
1.06188798,-4.868531704,6.621183872
0.562175989,-4.243891716,5.621759892
1.186815977,-5.368243694,5.371903896
0.124927998,-4.493747711,4.684800148
1.311743975,-4.181427956,6.059007645
0,-5.680563927,5.621759892
1.436671972,-4.306355953,4.872191906
1.124351978,-3.619251966,5.871615887
1.56159997,-5.493171692,4.809727669
0.999423981,-5.180851936,5.184512138
1.311743975,-3.93157196,4.497407913
1.748991966,-4.993459702,6.496255875
1.249279976,-3.806643963,4.872191906
1.186815977,-5.430707932,5.996543884
1.686527967,-5.243315697,6.371327877
1.56159997,-5.118387699,4.747263908
1.186815977,-4.243891716,5.246975899
0.812031984,-4.743603706,6.80857563
1.936383963,-5.243315697,5.434368134
1.936383963,-3.494323969,4.997119904
1.873919964,-3.869107962,5.934080124
0.624639988,-3.619251966,6.121471882
0.062463999,-5.805491924,6.683648109
0,-6.242739677,3.997695923
1.124351978,-5.493171692,4.872191906
0.249855995,-5.618099689,6.121471882
0.812031984,-4.118963718,6.059007645
1.06188798,-5.180851936,6.121471882
1.811455965,-5.055923939,4.684800148
1.936383963,-4.243891716,5.184512138
1.56159997,-5.243315697,6.121471882
1.686527967,-4.618675709,6.246399879
1.624063969,-5.555635929,5.621759892
0.562175989,-4.806067944,4.060159683
1.186815977,-5.305779934,6.246399879
0.437247992,-4.930995941,5.996543884
0.437247992,-5.430707932,6.496255875
0.936959982,-5.180851936,6.183936119
0.749567986,-4.868531704,5.059583664
0.437247992,-4.118963718,5.496831894
0.749567986,-4.556211948,5.496831894
1.06188798,-4.556211948,5.684224129
0.312319994,-5.305779934,6.059007645
1.06188798,-4.743603706,6.871039867
1.811455965,-5.493171692,5.621759892
1.06188798,-4.118963718,5.309439659
0.624639988,-4.930995941,6.496255875
0.499467999,-5.243315697,6.80857563
2.248703957,-5.118387699,6.558719635
1.374207973,-4.556211948,5.059583664
1.811455965,-5.243315697,4.809727669
0.624639988,-4.181427956,5.934080124
1.249279976,-4.993459702,5.996543884
1.249279976,-4.118963718,4.872191906
1.56159997,-5.618099689,5.184512138
0.874495983,-4.868531704,5.871615887
0.562175989,-4.618675709,5.621759892
1.06188798,-5.243315697,4.434944153
1.06188798,-4.743603706,5.996543884
0.999423981,-4.368819714,7.433216095
2.248703957,-4.993459702,5.684224129
2.186239958,-5.992883682,6.30886364
0.874495983,-3.806643963,4.684800148
1.06188798,-4.181427956,4.185088158
1.374207973,-6.055347919,5.371903896
2.498559952,-5.930419922,5.621759892
0.624639988,-4.743603706,4.997119904
1.499135971,-3.994035959,5.996543884
2.186239958,-4.056499958,6.246399879
0.874495983,-5.805491924,5.184512138
0.749567986,-5.305779934,5.871615887
1.624063969,-3.93157196,6.30886364
0.874495983,-5.555635929,5.621759892
0.374783993,-4.743603706,6.80857563
1.436671972,-4.681139946,5.122047901
2.248703957,-5.618099689,5.871615887
0.437247992,-5.118387699,5.621759892
1.624063969,-5.180851936,6.183936119
1.499135971,-5.368243694,5.996543884
2.186239958,-5.555635929,5.559295654
1.436671972,-4.431283951,5.496831894
1.124351978,-5.430707932,5.809151649
0.999423981,-4.743603706,5.559295654
1.811455965,-4.681139946,4.185088158
1.936383963,-4.431283951,5.059583664
1.686527967,-5.555635929,5.934080124
1.436671972,-5.430707932,5.122047901
1.624063969,-3.93157196,4.872191906
1.811455965,-5.243315697,5.122047901
1.56159997,-5.118387699,5.809151649
0.49971199,-5.743027687,6.933504105
1.186815977,-4.930995941,5.434368134
0.749567986,-4.868531704,5.434368134
1.124351978,-4.868531704,4.434944153
0.999423981,-4.993459702,6.30886364
0.936959982,-4.930995941,6.683648109
1.56159997,-4.743603706,5.059583664
1.186815977,-5.430707932,5.434368134
1.374207973,-4.806067944,4.684800148
1.998847961,-4.493747711,5.309439659
0.999423981,-5.555635929,5.184512138
1.374207973,-4.930995941,5.684224129
1.249279976,-4.868531704,6.246399879
0.062463999,-4.493747711,5.934080124
0.874495983,-5.680563927,5.934080124
1.56159997,-5.493171692,5.621759892
1.686527967,-5.368243694,5.746687889
3.12319994,-6.055347919,5.246975899
1.936383963,-4.243891716,5.996543884
1.873919964,-5.555635929,5.496831894
1.374207973,-5.180851936,3.935231924
2.436095953,-4.243891716,5.122047901
1.374207973,-4.493747711,5.871615887
1.436671972,-4.743603706,5.684224129
1.873919964,-4.930995941,6.183936119
2.373631954,-4.868531704,5.871615887
1.436671972,-4.993459702,5.871615887
0.874495983,-5.118387699,3.997695923
2.373631954,-4.431283951,5.246975899
2.123775959,-3.994035959,3.872767925
